yield,dose N,dose P,dose K,pH,prec 1,prec 2,prec 3,prec 4,prec 5,temp 1,temp 2,temp 3,temp 4,temp 5,soil P,soil K,soil Ca,soil Mg
616,0,0,75,4.63,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.800000000000002e-5,2.7000000000000033e-5,8.300000000000009e-5,1.5000000000000019e-5
1084,30,8.73362445414847,75,4.43,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.899999999999998e-5,4.0000000000000024e-5,1.78e-4,2.8000000000000017e-5
1559,30,8.73362445414847,0,4.39,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.3999999999999981e-5,2.999999999999998e-5,2.0199999999999992e-4,2.7999999999999986e-5
1291,60,8.73362445414847,0,4.55,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.399999999999997e-5,2.9999999999999943e-5,1.1599999999999978e-4,1.9999999999999964e-5
866,0,8.73362445414847,50,4.63,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.800000000000002e-5,2.7000000000000033e-5,8.300000000000009e-5,1.5000000000000019e-5
1769,60,0,25,4.43,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.899999999999998e-5,4.0000000000000024e-5,1.78e-4,2.8000000000000017e-5
1084,0,8.73362445414847,25,4.39,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.3999999999999981e-5,2.999999999999998e-5,2.0199999999999992e-4,2.7999999999999986e-5
1684,60,8.73362445414847,75,4.55,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.399999999999997e-5,2.9999999999999943e-5,1.1599999999999978e-4,1.9999999999999964e-5
1741,90,0,25,4.63,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.800000000000002e-5,2.7000000000000033e-5,8.300000000000009e-5,1.5000000000000019e-5
2206,30,0,75,4.43,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.899999999999998e-5,4.0000000000000024e-5,1.78e-4,2.8000000000000017e-5
3484,90,8.73362445414847,75,4.39,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.3999999999999981e-5,2.999999999999998e-5,2.0199999999999992e-4,2.7999999999999986e-5
7719,30,8.73362445414847,25,4.55,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.399999999999997e-5,2.9999999999999943e-5,1.1599999999999978e-4,1.9999999999999964e-5
6588,90,8.73362445414847,50,4.63,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.800000000000002e-5,2.7000000000000033e-5,8.300000000000009e-5,1.5000000000000019e-5
9222,90,0,0,4.43,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.899999999999998e-5,4.0000000000000024e-5,1.78e-4,2.8000000000000017e-5
1344,0,0,0,4.52,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.0000000000000022e-5,2.900000000000005e-5,1.1900000000000025e-4,2.000000000000004e-5
3772,90,0,0,4.51,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.2999999999999967e-5,3.2999999999999935e-5,1.4399999999999973e-4,2.2999999999999963e-5
2078,30,0,75,4.38,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2999999999999976e-5,3.5999999999999974e-5,1.689999999999999e-4,2.4e-5
625,90,8.73362445414847,50,4.44,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2000000000000013e-5,3.200000000000001e-5,1.23e-4,2.100000000000002e-5
3144,90,8.73362445414847,0,4.52,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.0000000000000022e-5,2.900000000000005e-5,1.1900000000000025e-4,2.000000000000004e-5
2841,60,0,25,4.51,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.2999999999999967e-5,3.2999999999999935e-5,1.4399999999999973e-4,2.2999999999999963e-5
5347,30,0,50,4.38,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2999999999999976e-5,3.5999999999999974e-5,1.689999999999999e-4,2.4e-5
3209,0,0,25,4.44,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2000000000000013e-5,3.200000000000001e-5,1.23e-4,2.100000000000002e-5
4159,60,8.73362445414847,50,4.52,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.0000000000000022e-5,2.900000000000005e-5,1.1900000000000025e-4,2.000000000000004e-5
916,30,0,25,4.51,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.2999999999999967e-5,3.2999999999999935e-5,1.4399999999999973e-4,2.2999999999999963e-5
834,0,0,75,4.38,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2999999999999976e-5,3.5999999999999974e-5,1.689999999999999e-4,2.4e-5
1225,90,8.73362445414847,75,4.44,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2000000000000013e-5,3.200000000000001e-5,1.23e-4,2.100000000000002e-5
1172,60,8.73362445414847,0,4.52,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.0000000000000022e-5,2.900000000000005e-5,1.1900000000000025e-4,2.000000000000004e-5
891,0,8.73362445414847,25,4.51,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.2999999999999967e-5,3.2999999999999935e-5,1.4399999999999973e-4,2.2999999999999963e-5
1928,60,8.73362445414847,25,4.38,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2999999999999976e-5,3.5999999999999974e-5,1.689999999999999e-4,2.4e-5
1209,30,8.73362445414847,50,4.44,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2000000000000013e-5,3.200000000000001e-5,1.23e-4,2.100000000000002e-5
1934,60,8.73362445414847,75,4.52,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.0000000000000022e-5,2.900000000000005e-5,1.1900000000000025e-4,2.000000000000004e-5
769,0,8.73362445414847,75,4.51,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.2999999999999967e-5,3.2999999999999935e-5,1.4399999999999973e-4,2.2999999999999963e-5
231,0,0,50,4.38,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2999999999999976e-5,3.5999999999999974e-5,1.689999999999999e-4,2.4e-5
491,30,8.73362445414847,75,4.44,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2000000000000013e-5,3.200000000000001e-5,1.23e-4,2.100000000000002e-5
947,0,8.73362445414847,50,4.52,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.0000000000000022e-5,2.900000000000005e-5,1.1900000000000025e-4,2.000000000000004e-5
497,60,0,50,4.51,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.2999999999999967e-5,3.2999999999999935e-5,1.4399999999999973e-4,2.2999999999999963e-5
975,30,8.73362445414847,0,4.38,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2999999999999976e-5,3.5999999999999974e-5,1.689999999999999e-4,2.4e-5
1778,30,0,0,4.44,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2000000000000013e-5,3.200000000000001e-5,1.23e-4,2.100000000000002e-5
2078,90,8.73362445414847,25,4.52,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.0000000000000022e-5,2.900000000000005e-5,1.1900000000000025e-4,2.000000000000004e-5
1728,90,0,50,4.51,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.2999999999999967e-5,3.2999999999999935e-5,1.4399999999999973e-4,2.2999999999999963e-5
1113,90,0,75,4.38,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2999999999999976e-5,3.5999999999999974e-5,1.689999999999999e-4,2.4e-5
1728,90,0,25,4.44,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2000000000000013e-5,3.200000000000001e-5,1.23e-4,2.100000000000002e-5
838,0,8.73362445414847,0,4.52,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.0000000000000022e-5,2.900000000000005e-5,1.1900000000000025e-4,2.000000000000004e-5
9616,30,8.73362445414847,25,4.51,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,1.2999999999999967e-5,3.2999999999999935e-5,1.4399999999999973e-4,2.2999999999999963e-5
10906,60,0,0,4.38,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2999999999999976e-5,3.5999999999999974e-5,1.689999999999999e-4,2.4e-5
9609,60,0,75,4.44,129.5,93.96666666666667,89.01666666666667,206.75,93.25,4.451832611832612,12.13371266002845,17.273529411764706,18.418783783783784,16.574676108915238,2.2000000000000013e-5,3.200000000000001e-5,1.23e-4,2.100000000000002e-5
1913,30,8.73362445414847,50,4.7,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.3e-5,2.8000000000000006e-5,6.800000000000004e-5,1.300000000000001e-5
2413,0,0,50,4.53,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.800000000000004e-5,4.200000000000006e-5,7.40000000000001e-5,1.3000000000000021e-5
3872,90,0,0,4.32,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,5.2000000000000024e-5,2.400000000000001e-5,8.900000000000001e-5,1.300000000000001e-5
3009,90,0,25,4.43,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.199999999999997e-5,2.1999999999999996e-5,5.899999999999994e-5,8.999999999999993e-6
2694,0,8.73362445414847,50,4.7,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.3e-5,2.8000000000000006e-5,6.800000000000004e-5,1.300000000000001e-5
2691,30,0,25,4.53,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.800000000000004e-5,4.200000000000006e-5,7.40000000000001e-5,1.3000000000000021e-5
2828,60,0,75,4.32,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,5.2000000000000024e-5,2.400000000000001e-5,8.900000000000001e-5,1.300000000000001e-5
4366,30,8.73362445414847,0,4.43,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.199999999999997e-5,2.1999999999999996e-5,5.899999999999994e-5,8.999999999999993e-6
5000,0,8.73362445414847,0,4.7,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.3e-5,2.8000000000000006e-5,6.800000000000004e-5,1.300000000000001e-5
4544,0,8.73362445414847,75,4.53,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.800000000000004e-5,4.200000000000006e-5,7.40000000000001e-5,1.3000000000000021e-5
6416,0,0,25,4.32,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,5.2000000000000024e-5,2.400000000000001e-5,8.900000000000001e-5,1.300000000000001e-5
6925,60,8.73362445414847,25,4.43,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.199999999999997e-5,2.1999999999999996e-5,5.899999999999994e-5,8.999999999999993e-6
2350,0,0,0,4.7,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.3e-5,2.8000000000000006e-5,6.800000000000004e-5,1.300000000000001e-5
1353,0,0,75,4.53,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.800000000000004e-5,4.200000000000006e-5,7.40000000000001e-5,1.3000000000000021e-5
3866,60,8.73362445414847,0,4.32,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,5.2000000000000024e-5,2.400000000000001e-5,8.900000000000001e-5,1.300000000000001e-5
3559,90,8.73362445414847,50,4.43,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.199999999999997e-5,2.1999999999999996e-5,5.899999999999994e-5,8.999999999999993e-6
3881,90,8.73362445414847,0,4.7,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.3e-5,2.8000000000000006e-5,6.800000000000004e-5,1.300000000000001e-5
2159,30,0,50,4.53,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.800000000000004e-5,4.200000000000006e-5,7.40000000000001e-5,1.3000000000000021e-5
6988,60,8.73362445414847,75,4.32,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,5.2000000000000024e-5,2.400000000000001e-5,8.900000000000001e-5,1.300000000000001e-5
6694,60,0,25,4.43,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.199999999999997e-5,2.1999999999999996e-5,5.899999999999994e-5,8.999999999999993e-6
5013,30,8.73362445414847,25,4.7,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.3e-5,2.8000000000000006e-5,6.800000000000004e-5,1.300000000000001e-5
3166,0,8.73362445414847,25,4.53,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.800000000000004e-5,4.200000000000006e-5,7.40000000000001e-5,1.3000000000000021e-5
1834,30,0,0,4.32,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,5.2000000000000024e-5,2.400000000000001e-5,8.900000000000001e-5,1.300000000000001e-5
3413,90,8.73362445414847,25,4.43,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.199999999999997e-5,2.1999999999999996e-5,5.899999999999994e-5,8.999999999999993e-6
3459,60,0,0,4.7,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.3e-5,2.8000000000000006e-5,6.800000000000004e-5,1.300000000000001e-5
3756,60,8.73362445414847,50,4.53,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.800000000000004e-5,4.200000000000006e-5,7.40000000000001e-5,1.3000000000000021e-5
4016,60,0,50,4.32,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,5.2000000000000024e-5,2.400000000000001e-5,8.900000000000001e-5,1.300000000000001e-5
4506,90,0,50,4.43,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.199999999999997e-5,2.1999999999999996e-5,5.899999999999994e-5,8.999999999999993e-6
1244,30,0,75,4.7,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.3e-5,2.8000000000000006e-5,6.800000000000004e-5,1.300000000000001e-5
1994,90,0,75,4.53,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.800000000000004e-5,4.200000000000006e-5,7.40000000000001e-5,1.3000000000000021e-5
3372,90,8.73362445414847,75,4.32,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,5.2000000000000024e-5,2.400000000000001e-5,8.900000000000001e-5,1.300000000000001e-5
2797,30,8.73362445414847,75,4.43,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,3.199999999999997e-5,2.1999999999999996e-5,5.899999999999994e-5,8.999999999999993e-6
934,30,8.73362445414847,25,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.500000000000001e-5,2.6000000000000015e-5,5.500000000000002e-5,9.000000000000007e-6
1891,0,0,50,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.399999999999997e-5,2.5999999999999975e-5,6.199999999999995e-5,9.999999999999992e-6
4613,60,8.73362445414847,25,4.54,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,4.600000000000005e-5,2.6000000000000015e-5,5.500000000000003e-5,7.0000000000000075e-6
3663,90,8.73362445414847,50,4.39,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.9000000000000017e-5,2.6000000000000012e-5,1.6300000000000006e-4,2.0000000000000012e-5
2119,0,0,25,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.500000000000001e-5,2.6000000000000015e-5,5.500000000000002e-5,9.000000000000007e-6
3169,90,8.73362445414847,25,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.399999999999997e-5,2.5999999999999975e-5,6.199999999999995e-5,9.999999999999992e-6
1369,30,0,50,4.54,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,4.600000000000005e-5,2.6000000000000015e-5,5.500000000000003e-5,7.0000000000000075e-6
2259,60,0,25,4.39,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.9000000000000017e-5,2.6000000000000012e-5,1.6300000000000006e-4,2.0000000000000012e-5
1478,90,0,0,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.500000000000001e-5,2.6000000000000015e-5,5.500000000000002e-5,9.000000000000007e-6
3181,0,8.73362445414847,75,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.399999999999997e-5,2.5999999999999975e-5,6.199999999999995e-5,9.999999999999992e-6
3603,0,8.73362445414847,50,4.54,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,4.600000000000005e-5,2.6000000000000015e-5,5.500000000000003e-5,7.0000000000000075e-6
5447,60,8.73362445414847,75,4.39,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.9000000000000017e-5,2.6000000000000012e-5,1.6300000000000006e-4,2.0000000000000012e-5
2731,0,8.73362445414847,25,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.500000000000001e-5,2.6000000000000015e-5,5.500000000000002e-5,9.000000000000007e-6
2769,60,0,75,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.399999999999997e-5,2.5999999999999975e-5,6.199999999999995e-5,9.999999999999992e-6
3041,30,8.73362445414847,0,4.54,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,4.600000000000005e-5,2.6000000000000015e-5,5.500000000000003e-5,7.0000000000000075e-6
1913,60,0,0,4.39,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.9000000000000017e-5,2.6000000000000012e-5,1.6300000000000006e-4,2.0000000000000012e-5
4000,90,0,25,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.500000000000001e-5,2.6000000000000015e-5,5.500000000000002e-5,9.000000000000007e-6
3750,30,0,0,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.399999999999997e-5,2.5999999999999975e-5,6.199999999999995e-5,9.999999999999992e-6
4178,30,0,75,4.54,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,4.600000000000005e-5,2.6000000000000015e-5,5.500000000000003e-5,7.0000000000000075e-6
5291,90,8.73362445414847,0,4.39,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.9000000000000017e-5,2.6000000000000012e-5,1.6300000000000006e-4,2.0000000000000012e-5
5719,60,8.73362445414847,50,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.500000000000001e-5,2.6000000000000015e-5,5.500000000000002e-5,9.000000000000007e-6
2197,0,8.73362445414847,0,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.399999999999997e-5,2.5999999999999975e-5,6.199999999999995e-5,9.999999999999992e-6
3641,90,0,50,4.54,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,4.600000000000005e-5,2.6000000000000015e-5,5.500000000000003e-5,7.0000000000000075e-6
2263,90,0,75,4.39,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.9000000000000017e-5,2.6000000000000012e-5,1.6300000000000006e-4,2.0000000000000012e-5
2006,0,0,0,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.500000000000001e-5,2.6000000000000015e-5,5.500000000000002e-5,9.000000000000007e-6
2034,30,0,25,4.6,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.399999999999997e-5,2.5999999999999975e-5,6.199999999999995e-5,9.999999999999992e-6
3678,60,0,50,4.54,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,4.600000000000005e-5,2.6000000000000015e-5,5.500000000000003e-5,7.0000000000000075e-6
4669,90,8.73362445414847,75,4.39,340.31666666666666,209.66666666666666,170.05,461.73333333333335,213.4,2.288767507002801,10.471491228070175,15.951960784313727,17.029326923076923,14.949064009661836,2.9000000000000017e-5,2.6000000000000012e-5,1.6300000000000006e-4,2.0000000000000012e-5
